,depth_map,mask_right,annotations,mask_left
2787,depth_map_2787.npy,right_2787.npy,annot_2787.json,left_2787.npy
2788,depth_map_2788.npy,right_2788.npy,annot_2788.json,left_2788.npy
2789,depth_map_2789.npy,right_2789.npy,annot_2789.json,left_2789.npy
2790,depth_map_2790.npy,right_2790.npy,annot_2790.json,left_2790.npy
2791,depth_map_2791.npy,right_2791.npy,annot_2791.json,left_2791.npy
2792,depth_map_2792.npy,right_2792.npy,annot_2792.json,left_2792.npy
2793,depth_map_2793.npy,right_2793.npy,annot_2793.json,left_2793.npy
2794,depth_map_2794.npy,right_2794.npy,annot_2794.json,left_2794.npy
2795,depth_map_2795.npy,right_2795.npy,annot_2795.json,left_2795.npy
2796,depth_map_2796.npy,right_2796.npy,annot_2796.json,left_2796.npy
2797,depth_map_2797.npy,right_2797.npy,annot_2797.json,left_2797.npy
2798,depth_map_2798.npy,right_2798.npy,annot_2798.json,left_2798.npy
2799,depth_map_2799.npy,right_2799.npy,annot_2799.json,left_2799.npy
2800,depth_map_2800.npy,right_2800.npy,annot_2800.json,left_2800.npy
2801,depth_map_2801.npy,right_2801.npy,annot_2801.json,left_2801.npy
2802,depth_map_2802.npy,right_2802.npy,annot_2802.json,left_2802.npy
2803,depth_map_2803.npy,right_2803.npy,annot_2803.json,left_2803.npy
2804,depth_map_2804.npy,right_2804.npy,annot_2804.json,left_2804.npy
2805,depth_map_2805.npy,right_2805.npy,annot_2805.json,left_2805.npy
2806,depth_map_2806.npy,right_2806.npy,annot_2806.json,left_2806.npy
2807,depth_map_2807.npy,right_2807.npy,annot_2807.json,left_2807.npy
2808,depth_map_2808.npy,right_2808.npy,annot_2808.json,left_2808.npy
2809,depth_map_2809.npy,right_2809.npy,annot_2809.json,left_2809.npy
2810,depth_map_2810.npy,right_2810.npy,annot_2810.json,left_2810.npy
2811,depth_map_2811.npy,right_2811.npy,annot_2811.json,left_2811.npy
2812,depth_map_2812.npy,right_2812.npy,annot_2812.json,left_2812.npy
2813,depth_map_2813.npy,right_2813.npy,annot_2813.json,left_2813.npy
2814,depth_map_2814.npy,right_2814.npy,annot_2814.json,left_2814.npy
2815,depth_map_2815.npy,right_2815.npy,annot_2815.json,left_2815.npy
2816,depth_map_2816.npy,right_2816.npy,annot_2816.json,left_2816.npy
2817,depth_map_2817.npy,right_2817.npy,annot_2817.json,left_2817.npy
2818,depth_map_2818.npy,right_2818.npy,annot_2818.json,left_2818.npy
2819,depth_map_2819.npy,right_2819.npy,annot_2819.json,left_2819.npy
2820,depth_map_2820.npy,right_2820.npy,annot_2820.json,left_2820.npy
2821,depth_map_2821.npy,right_2821.npy,annot_2821.json,left_2821.npy
2822,depth_map_2822.npy,right_2822.npy,annot_2822.json,left_2822.npy
2823,depth_map_2823.npy,right_2823.npy,annot_2823.json,left_2823.npy
2824,depth_map_2824.npy,right_2824.npy,annot_2824.json,left_2824.npy
2825,depth_map_2825.npy,right_2825.npy,annot_2825.json,left_2825.npy
2826,depth_map_2826.npy,right_2826.npy,annot_2826.json,left_2826.npy
2827,depth_map_2827.npy,right_2827.npy,annot_2827.json,left_2827.npy
2828,depth_map_2828.npy,right_2828.npy,annot_2828.json,left_2828.npy
2829,depth_map_2829.npy,right_2829.npy,annot_2829.json,left_2829.npy
2830,depth_map_2830.npy,right_2830.npy,annot_2830.json,left_2830.npy
2831,depth_map_2831.npy,right_2831.npy,annot_2831.json,left_2831.npy
2832,depth_map_2832.npy,right_2832.npy,annot_2832.json,left_2832.npy
2833,depth_map_2833.npy,right_2833.npy,annot_2833.json,left_2833.npy
2834,depth_map_2834.npy,right_2834.npy,annot_2834.json,left_2834.npy
2835,depth_map_2835.npy,right_2835.npy,annot_2835.json,left_2835.npy
2836,depth_map_2836.npy,right_2836.npy,annot_2836.json,left_2836.npy
2837,depth_map_2837.npy,right_2837.npy,annot_2837.json,left_2837.npy
2838,depth_map_2838.npy,right_2838.npy,annot_2838.json,left_2838.npy
2839,depth_map_2839.npy,right_2839.npy,annot_2839.json,left_2839.npy
2840,depth_map_2840.npy,right_2840.npy,annot_2840.json,left_2840.npy
2841,depth_map_2841.npy,right_2841.npy,annot_2841.json,left_2841.npy
2842,depth_map_2842.npy,right_2842.npy,annot_2842.json,left_2842.npy
2843,depth_map_2843.npy,right_2843.npy,annot_2843.json,left_2843.npy
2844,depth_map_2844.npy,right_2844.npy,annot_2844.json,left_2844.npy
2845,depth_map_2845.npy,right_2845.npy,annot_2845.json,left_2845.npy
2846,depth_map_2846.npy,right_2846.npy,annot_2846.json,left_2846.npy
2847,depth_map_2847.npy,right_2847.npy,annot_2847.json,left_2847.npy
2848,depth_map_2848.npy,right_2848.npy,annot_2848.json,left_2848.npy
2849,depth_map_2849.npy,right_2849.npy,annot_2849.json,left_2849.npy
2850,depth_map_2850.npy,right_2850.npy,annot_2850.json,left_2850.npy
2851,depth_map_2851.npy,right_2851.npy,annot_2851.json,left_2851.npy
2852,depth_map_2852.npy,right_2852.npy,annot_2852.json,left_2852.npy
2853,depth_map_2853.npy,right_2853.npy,annot_2853.json,left_2853.npy
2854,depth_map_2854.npy,right_2854.npy,annot_2854.json,left_2854.npy
2855,depth_map_2855.npy,right_2855.npy,annot_2855.json,left_2855.npy
2856,depth_map_2856.npy,right_2856.npy,annot_2856.json,left_2856.npy
2857,depth_map_2857.npy,right_2857.npy,annot_2857.json,left_2857.npy
2858,depth_map_2858.npy,right_2858.npy,annot_2858.json,left_2858.npy
2859,depth_map_2859.npy,right_2859.npy,annot_2859.json,left_2859.npy
2860,depth_map_2860.npy,right_2860.npy,annot_2860.json,left_2860.npy
2861,depth_map_2861.npy,right_2861.npy,annot_2861.json,left_2861.npy
2862,depth_map_2862.npy,right_2862.npy,annot_2862.json,left_2862.npy
2863,depth_map_2863.npy,right_2863.npy,annot_2863.json,left_2863.npy
2864,depth_map_2864.npy,right_2864.npy,annot_2864.json,left_2864.npy
2865,depth_map_2865.npy,right_2865.npy,annot_2865.json,left_2865.npy
2866,depth_map_2866.npy,right_2866.npy,annot_2866.json,left_2866.npy
2867,depth_map_2867.npy,right_2867.npy,annot_2867.json,left_2867.npy
2868,depth_map_2868.npy,right_2868.npy,annot_2868.json,left_2868.npy
2869,depth_map_2869.npy,right_2869.npy,annot_2869.json,left_2869.npy
2870,depth_map_2870.npy,right_2870.npy,annot_2870.json,left_2870.npy
2871,depth_map_2871.npy,right_2871.npy,annot_2871.json,left_2871.npy
2872,depth_map_2872.npy,right_2872.npy,annot_2872.json,left_2872.npy
2873,depth_map_2873.npy,right_2873.npy,annot_2873.json,left_2873.npy
2874,depth_map_2874.npy,right_2874.npy,annot_2874.json,left_2874.npy
2875,depth_map_2875.npy,right_2875.npy,annot_2875.json,left_2875.npy
2876,depth_map_2876.npy,right_2876.npy,annot_2876.json,left_2876.npy
2877,depth_map_2877.npy,right_2877.npy,annot_2877.json,left_2877.npy
2878,depth_map_2878.npy,right_2878.npy,annot_2878.json,left_2878.npy
2879,depth_map_2879.npy,right_2879.npy,annot_2879.json,left_2879.npy
2880,depth_map_2880.npy,right_2880.npy,annot_2880.json,left_2880.npy
2881,depth_map_2881.npy,right_2881.npy,annot_2881.json,left_2881.npy
2882,depth_map_2882.npy,right_2882.npy,annot_2882.json,left_2882.npy
2883,depth_map_2883.npy,right_2883.npy,annot_2883.json,left_2883.npy
2884,depth_map_2884.npy,right_2884.npy,annot_2884.json,left_2884.npy
2885,depth_map_2885.npy,right_2885.npy,annot_2885.json,left_2885.npy
2886,depth_map_2886.npy,right_2886.npy,annot_2886.json,left_2886.npy
2887,depth_map_2887.npy,right_2887.npy,annot_2887.json,left_2887.npy
2888,depth_map_2888.npy,right_2888.npy,annot_2888.json,left_2888.npy
2889,depth_map_2889.npy,right_2889.npy,annot_2889.json,left_2889.npy
2890,depth_map_2890.npy,right_2890.npy,annot_2890.json,left_2890.npy
2891,depth_map_2891.npy,right_2891.npy,annot_2891.json,left_2891.npy
2892,depth_map_2892.npy,right_2892.npy,annot_2892.json,left_2892.npy
2893,depth_map_2893.npy,right_2893.npy,annot_2893.json,left_2893.npy
2894,depth_map_2894.npy,right_2894.npy,annot_2894.json,left_2894.npy
2895,depth_map_2895.npy,right_2895.npy,annot_2895.json,left_2895.npy
2896,depth_map_2896.npy,right_2896.npy,annot_2896.json,left_2896.npy
2897,depth_map_2897.npy,right_2897.npy,annot_2897.json,left_2897.npy
2898,depth_map_2898.npy,right_2898.npy,annot_2898.json,left_2898.npy
2899,depth_map_2899.npy,right_2899.npy,annot_2899.json,left_2899.npy
2900,depth_map_2900.npy,right_2900.npy,annot_2900.json,left_2900.npy
2901,depth_map_2901.npy,right_2901.npy,annot_2901.json,left_2901.npy
2902,depth_map_2902.npy,right_2902.npy,annot_2902.json,left_2902.npy
2903,depth_map_2903.npy,right_2903.npy,annot_2903.json,left_2903.npy
2904,depth_map_2904.npy,right_2904.npy,annot_2904.json,left_2904.npy
2905,depth_map_2905.npy,right_2905.npy,annot_2905.json,left_2905.npy
2906,depth_map_2906.npy,right_2906.npy,annot_2906.json,left_2906.npy
2907,depth_map_2907.npy,right_2907.npy,annot_2907.json,left_2907.npy
2908,depth_map_2908.npy,right_2908.npy,annot_2908.json,left_2908.npy
2909,depth_map_2909.npy,right_2909.npy,annot_2909.json,left_2909.npy
2910,depth_map_2910.npy,right_2910.npy,annot_2910.json,left_2910.npy
2911,depth_map_2911.npy,right_2911.npy,annot_2911.json,left_2911.npy
2912,depth_map_2912.npy,right_2912.npy,annot_2912.json,left_2912.npy
2913,depth_map_2913.npy,right_2913.npy,annot_2913.json,left_2913.npy
2914,depth_map_2914.npy,right_2914.npy,annot_2914.json,left_2914.npy
2915,depth_map_2915.npy,right_2915.npy,annot_2915.json,left_2915.npy
2916,depth_map_2916.npy,right_2916.npy,annot_2916.json,left_2916.npy
2917,depth_map_2917.npy,right_2917.npy,annot_2917.json,left_2917.npy
2918,depth_map_2918.npy,right_2918.npy,annot_2918.json,left_2918.npy
2919,depth_map_2919.npy,right_2919.npy,annot_2919.json,left_2919.npy
2920,depth_map_2920.npy,right_2920.npy,annot_2920.json,left_2920.npy
2921,depth_map_2921.npy,right_2921.npy,annot_2921.json,left_2921.npy
2922,depth_map_2922.npy,right_2922.npy,annot_2922.json,left_2922.npy
2923,depth_map_2923.npy,right_2923.npy,annot_2923.json,left_2923.npy
2924,depth_map_2924.npy,right_2924.npy,annot_2924.json,left_2924.npy
2925,depth_map_2925.npy,right_2925.npy,annot_2925.json,left_2925.npy
2926,depth_map_2926.npy,right_2926.npy,annot_2926.json,left_2926.npy
2927,depth_map_2927.npy,right_2927.npy,annot_2927.json,left_2927.npy
2928,depth_map_2928.npy,right_2928.npy,annot_2928.json,left_2928.npy
2929,depth_map_2929.npy,right_2929.npy,annot_2929.json,left_2929.npy
2930,depth_map_2930.npy,right_2930.npy,annot_2930.json,left_2930.npy
2931,depth_map_2931.npy,right_2931.npy,annot_2931.json,left_2931.npy
2932,depth_map_2932.npy,right_2932.npy,annot_2932.json,left_2932.npy
2933,depth_map_2933.npy,right_2933.npy,annot_2933.json,left_2933.npy
2934,depth_map_2934.npy,right_2934.npy,annot_2934.json,left_2934.npy
2935,depth_map_2935.npy,right_2935.npy,annot_2935.json,left_2935.npy
2936,depth_map_2936.npy,right_2936.npy,annot_2936.json,left_2936.npy
2937,depth_map_2937.npy,right_2937.npy,annot_2937.json,left_2937.npy
2938,depth_map_2938.npy,right_2938.npy,annot_2938.json,left_2938.npy
2939,depth_map_2939.npy,right_2939.npy,annot_2939.json,left_2939.npy
2940,depth_map_2940.npy,right_2940.npy,annot_2940.json,left_2940.npy
2941,depth_map_2941.npy,right_2941.npy,annot_2941.json,left_2941.npy
2942,depth_map_2942.npy,right_2942.npy,annot_2942.json,left_2942.npy
2943,depth_map_2943.npy,right_2943.npy,annot_2943.json,left_2943.npy
2944,depth_map_2944.npy,right_2944.npy,annot_2944.json,left_2944.npy
2945,depth_map_2945.npy,right_2945.npy,annot_2945.json,left_2945.npy
2946,depth_map_2946.npy,right_2946.npy,annot_2946.json,left_2946.npy
2947,depth_map_2947.npy,right_2947.npy,annot_2947.json,left_2947.npy
2948,depth_map_2948.npy,right_2948.npy,annot_2948.json,left_2948.npy
2949,depth_map_2949.npy,right_2949.npy,annot_2949.json,left_2949.npy
2950,depth_map_2950.npy,right_2950.npy,annot_2950.json,left_2950.npy
2951,depth_map_2951.npy,right_2951.npy,annot_2951.json,left_2951.npy
2952,depth_map_2952.npy,right_2952.npy,annot_2952.json,left_2952.npy
2953,depth_map_2953.npy,right_2953.npy,annot_2953.json,left_2953.npy
2954,depth_map_2954.npy,right_2954.npy,annot_2954.json,left_2954.npy
2955,depth_map_2955.npy,right_2955.npy,annot_2955.json,left_2955.npy
2956,depth_map_2956.npy,right_2956.npy,annot_2956.json,left_2956.npy
2957,depth_map_2957.npy,right_2957.npy,annot_2957.json,left_2957.npy
2958,depth_map_2958.npy,right_2958.npy,annot_2958.json,left_2958.npy
2959,depth_map_2959.npy,right_2959.npy,annot_2959.json,left_2959.npy
2960,depth_map_2960.npy,right_2960.npy,annot_2960.json,left_2960.npy
2961,depth_map_2961.npy,right_2961.npy,annot_2961.json,left_2961.npy
2962,depth_map_2962.npy,right_2962.npy,annot_2962.json,left_2962.npy
2963,depth_map_2963.npy,right_2963.npy,annot_2963.json,left_2963.npy
2964,depth_map_2964.npy,right_2964.npy,annot_2964.json,left_2964.npy
2965,depth_map_2965.npy,right_2965.npy,annot_2965.json,left_2965.npy
2966,depth_map_2966.npy,right_2966.npy,annot_2966.json,left_2966.npy
2967,depth_map_2967.npy,right_2967.npy,annot_2967.json,left_2967.npy
2968,depth_map_2968.npy,right_2968.npy,annot_2968.json,left_2968.npy
2969,depth_map_2969.npy,right_2969.npy,annot_2969.json,left_2969.npy
2970,depth_map_2970.npy,right_2970.npy,annot_2970.json,left_2970.npy
2971,depth_map_2971.npy,right_2971.npy,annot_2971.json,left_2971.npy
2972,depth_map_2972.npy,right_2972.npy,annot_2972.json,left_2972.npy
2973,depth_map_2973.npy,right_2973.npy,annot_2973.json,left_2973.npy
2974,depth_map_2974.npy,right_2974.npy,annot_2974.json,left_2974.npy
2975,depth_map_2975.npy,right_2975.npy,annot_2975.json,left_2975.npy
2976,depth_map_2976.npy,right_2976.npy,annot_2976.json,left_2976.npy
2977,depth_map_2977.npy,right_2977.npy,annot_2977.json,left_2977.npy
2978,depth_map_2978.npy,right_2978.npy,annot_2978.json,left_2978.npy
2979,depth_map_2979.npy,right_2979.npy,annot_2979.json,left_2979.npy
2980,depth_map_2980.npy,right_2980.npy,annot_2980.json,left_2980.npy
2981,depth_map_2981.npy,right_2981.npy,annot_2981.json,left_2981.npy
2982,depth_map_2982.npy,right_2982.npy,annot_2982.json,left_2982.npy
2983,depth_map_2983.npy,right_2983.npy,annot_2983.json,left_2983.npy
2984,depth_map_2984.npy,right_2984.npy,annot_2984.json,left_2984.npy
2985,depth_map_2985.npy,right_2985.npy,annot_2985.json,left_2985.npy
2986,depth_map_2986.npy,right_2986.npy,annot_2986.json,left_2986.npy
2987,depth_map_2987.npy,right_2987.npy,annot_2987.json,left_2987.npy
2988,depth_map_2988.npy,right_2988.npy,annot_2988.json,left_2988.npy
2989,depth_map_2989.npy,right_2989.npy,annot_2989.json,left_2989.npy
2990,depth_map_2990.npy,right_2990.npy,annot_2990.json,left_2990.npy
2991,depth_map_2991.npy,right_2991.npy,annot_2991.json,left_2991.npy
2992,depth_map_2992.npy,right_2992.npy,annot_2992.json,left_2992.npy
2993,depth_map_2993.npy,right_2993.npy,annot_2993.json,left_2993.npy
2994,depth_map_2994.npy,right_2994.npy,annot_2994.json,left_2994.npy
2995,depth_map_2995.npy,right_2995.npy,annot_2995.json,left_2995.npy
2996,depth_map_2996.npy,right_2996.npy,annot_2996.json,left_2996.npy
2997,depth_map_2997.npy,right_2997.npy,annot_2997.json,left_2997.npy
2998,depth_map_2998.npy,right_2998.npy,annot_2998.json,left_2998.npy
2999,depth_map_2999.npy,right_2999.npy,annot_2999.json,left_2999.npy
3000,depth_map_3000.npy,right_3000.npy,annot_3000.json,left_3000.npy
3001,depth_map_3001.npy,right_3001.npy,annot_3001.json,left_3001.npy
3002,depth_map_3002.npy,right_3002.npy,annot_3002.json,left_3002.npy
3003,depth_map_3003.npy,right_3003.npy,annot_3003.json,left_3003.npy
3004,depth_map_3004.npy,right_3004.npy,annot_3004.json,left_3004.npy
3005,depth_map_3005.npy,right_3005.npy,annot_3005.json,left_3005.npy
3006,depth_map_3006.npy,right_3006.npy,annot_3006.json,left_3006.npy
3007,depth_map_3007.npy,right_3007.npy,annot_3007.json,left_3007.npy
3008,depth_map_3008.npy,right_3008.npy,annot_3008.json,left_3008.npy
3009,depth_map_3009.npy,right_3009.npy,annot_3009.json,left_3009.npy
3010,depth_map_3010.npy,right_3010.npy,annot_3010.json,left_3010.npy
3011,depth_map_3011.npy,right_3011.npy,annot_3011.json,left_3011.npy
3012,depth_map_3012.npy,right_3012.npy,annot_3012.json,left_3012.npy
3013,depth_map_3013.npy,right_3013.npy,annot_3013.json,left_3013.npy
3014,depth_map_3014.npy,right_3014.npy,annot_3014.json,left_3014.npy
3015,depth_map_3015.npy,right_3015.npy,annot_3015.json,left_3015.npy
3016,depth_map_3016.npy,right_3016.npy,annot_3016.json,left_3016.npy
3017,depth_map_3017.npy,right_3017.npy,annot_3017.json,left_3017.npy
3018,depth_map_3018.npy,right_3018.npy,annot_3018.json,left_3018.npy
3019,depth_map_3019.npy,right_3019.npy,annot_3019.json,left_3019.npy
3020,depth_map_3020.npy,right_3020.npy,annot_3020.json,left_3020.npy
3021,depth_map_3021.npy,right_3021.npy,annot_3021.json,left_3021.npy
3022,depth_map_3022.npy,right_3022.npy,annot_3022.json,left_3022.npy
3023,depth_map_3023.npy,right_3023.npy,annot_3023.json,left_3023.npy
3024,depth_map_3024.npy,right_3024.npy,annot_3024.json,left_3024.npy
3025,depth_map_3025.npy,right_3025.npy,annot_3025.json,left_3025.npy
3026,depth_map_3026.npy,right_3026.npy,annot_3026.json,left_3026.npy
3027,depth_map_3027.npy,right_3027.npy,annot_3027.json,left_3027.npy
3028,depth_map_3028.npy,right_3028.npy,annot_3028.json,left_3028.npy
3029,depth_map_3029.npy,right_3029.npy,annot_3029.json,left_3029.npy
3030,depth_map_3030.npy,right_3030.npy,annot_3030.json,left_3030.npy
3031,depth_map_3031.npy,right_3031.npy,annot_3031.json,left_3031.npy
3032,depth_map_3032.npy,right_3032.npy,annot_3032.json,left_3032.npy
3033,depth_map_3033.npy,right_3033.npy,annot_3033.json,left_3033.npy
3034,depth_map_3034.npy,right_3034.npy,annot_3034.json,left_3034.npy
3035,depth_map_3035.npy,right_3035.npy,annot_3035.json,left_3035.npy
3036,depth_map_3036.npy,right_3036.npy,annot_3036.json,left_3036.npy
3037,depth_map_3037.npy,right_3037.npy,annot_3037.json,left_3037.npy
3038,depth_map_3038.npy,right_3038.npy,annot_3038.json,left_3038.npy
3039,depth_map_3039.npy,right_3039.npy,annot_3039.json,left_3039.npy
3040,depth_map_3040.npy,right_3040.npy,annot_3040.json,left_3040.npy
3041,depth_map_3041.npy,right_3041.npy,annot_3041.json,left_3041.npy
3042,depth_map_3042.npy,right_3042.npy,annot_3042.json,left_3042.npy
3043,depth_map_3043.npy,right_3043.npy,annot_3043.json,left_3043.npy
3044,depth_map_3044.npy,right_3044.npy,annot_3044.json,left_3044.npy
3045,depth_map_3045.npy,right_3045.npy,annot_3045.json,left_3045.npy
3046,depth_map_3046.npy,right_3046.npy,annot_3046.json,left_3046.npy
3047,depth_map_3047.npy,right_3047.npy,annot_3047.json,left_3047.npy
3048,depth_map_3048.npy,right_3048.npy,annot_3048.json,left_3048.npy
3049,depth_map_3049.npy,right_3049.npy,annot_3049.json,left_3049.npy
3050,depth_map_3050.npy,right_3050.npy,annot_3050.json,left_3050.npy
3051,depth_map_3051.npy,right_3051.npy,annot_3051.json,left_3051.npy
3052,depth_map_3052.npy,right_3052.npy,annot_3052.json,left_3052.npy
3053,depth_map_3053.npy,right_3053.npy,annot_3053.json,left_3053.npy
3054,depth_map_3054.npy,right_3054.npy,annot_3054.json,left_3054.npy
3055,depth_map_3055.npy,right_3055.npy,annot_3055.json,left_3055.npy
3056,depth_map_3056.npy,right_3056.npy,annot_3056.json,left_3056.npy
3057,depth_map_3057.npy,right_3057.npy,annot_3057.json,left_3057.npy
3058,depth_map_3058.npy,right_3058.npy,annot_3058.json,left_3058.npy
3059,depth_map_3059.npy,right_3059.npy,annot_3059.json,left_3059.npy
3060,depth_map_3060.npy,right_3060.npy,annot_3060.json,left_3060.npy
3061,depth_map_3061.npy,right_3061.npy,annot_3061.json,left_3061.npy
3062,depth_map_3062.npy,right_3062.npy,annot_3062.json,left_3062.npy
3063,depth_map_3063.npy,right_3063.npy,annot_3063.json,left_3063.npy
3064,depth_map_3064.npy,right_3064.npy,annot_3064.json,left_3064.npy
3065,depth_map_3065.npy,right_3065.npy,annot_3065.json,left_3065.npy
3066,depth_map_3066.npy,right_3066.npy,annot_3066.json,left_3066.npy
3067,depth_map_3067.npy,right_3067.npy,annot_3067.json,left_3067.npy
3068,depth_map_3068.npy,right_3068.npy,annot_3068.json,left_3068.npy
3069,depth_map_3069.npy,right_3069.npy,annot_3069.json,left_3069.npy
3070,depth_map_3070.npy,right_3070.npy,annot_3070.json,left_3070.npy
3071,depth_map_3071.npy,right_3071.npy,annot_3071.json,left_3071.npy
3072,depth_map_3072.npy,right_3072.npy,annot_3072.json,left_3072.npy
3073,depth_map_3073.npy,right_3073.npy,annot_3073.json,left_3073.npy
3074,depth_map_3074.npy,right_3074.npy,annot_3074.json,left_3074.npy
3075,depth_map_3075.npy,right_3075.npy,annot_3075.json,left_3075.npy
3076,depth_map_3076.npy,right_3076.npy,annot_3076.json,left_3076.npy
3077,depth_map_3077.npy,right_3077.npy,annot_3077.json,left_3077.npy
3078,depth_map_3078.npy,right_3078.npy,annot_3078.json,left_3078.npy
3079,depth_map_3079.npy,right_3079.npy,annot_3079.json,left_3079.npy
3080,depth_map_3080.npy,right_3080.npy,annot_3080.json,left_3080.npy
3081,depth_map_3081.npy,right_3081.npy,annot_3081.json,left_3081.npy
3082,depth_map_3082.npy,right_3082.npy,annot_3082.json,left_3082.npy
3083,depth_map_3083.npy,right_3083.npy,annot_3083.json,left_3083.npy
3084,depth_map_3084.npy,right_3084.npy,annot_3084.json,left_3084.npy
3085,depth_map_3085.npy,right_3085.npy,annot_3085.json,left_3085.npy
3086,depth_map_3086.npy,right_3086.npy,annot_3086.json,left_3086.npy
3087,depth_map_3087.npy,right_3087.npy,annot_3087.json,left_3087.npy
3088,depth_map_3088.npy,right_3088.npy,annot_3088.json,left_3088.npy
3089,depth_map_3089.npy,right_3089.npy,annot_3089.json,left_3089.npy
3090,depth_map_3090.npy,right_3090.npy,annot_3090.json,left_3090.npy
3091,depth_map_3091.npy,right_3091.npy,annot_3091.json,left_3091.npy
3092,depth_map_3092.npy,right_3092.npy,annot_3092.json,left_3092.npy
3093,depth_map_3093.npy,right_3093.npy,annot_3093.json,left_3093.npy
3094,depth_map_3094.npy,right_3094.npy,annot_3094.json,left_3094.npy
3095,depth_map_3095.npy,right_3095.npy,annot_3095.json,left_3095.npy
3096,depth_map_3096.npy,right_3096.npy,annot_3096.json,left_3096.npy
3097,depth_map_3097.npy,right_3097.npy,annot_3097.json,left_3097.npy
3098,depth_map_3098.npy,right_3098.npy,annot_3098.json,left_3098.npy
3099,depth_map_3099.npy,right_3099.npy,annot_3099.json,left_3099.npy
3100,depth_map_3100.npy,right_3100.npy,annot_3100.json,left_3100.npy
3101,depth_map_3101.npy,right_3101.npy,annot_3101.json,left_3101.npy
3102,depth_map_3102.npy,right_3102.npy,annot_3102.json,left_3102.npy
3103,depth_map_3103.npy,right_3103.npy,annot_3103.json,left_3103.npy
3104,depth_map_3104.npy,right_3104.npy,annot_3104.json,left_3104.npy
3105,depth_map_3105.npy,right_3105.npy,annot_3105.json,left_3105.npy
3106,depth_map_3106.npy,right_3106.npy,annot_3106.json,left_3106.npy
3107,depth_map_3107.npy,right_3107.npy,annot_3107.json,left_3107.npy
3108,depth_map_3108.npy,right_3108.npy,annot_3108.json,left_3108.npy
3109,depth_map_3109.npy,right_3109.npy,annot_3109.json,left_3109.npy
3110,depth_map_3110.npy,right_3110.npy,annot_3110.json,left_3110.npy
3111,depth_map_3111.npy,right_3111.npy,annot_3111.json,left_3111.npy
3112,depth_map_3112.npy,right_3112.npy,annot_3112.json,left_3112.npy
3113,depth_map_3113.npy,right_3113.npy,annot_3113.json,left_3113.npy
3114,depth_map_3114.npy,right_3114.npy,annot_3114.json,left_3114.npy
3115,depth_map_3115.npy,right_3115.npy,annot_3115.json,left_3115.npy
3116,depth_map_3116.npy,right_3116.npy,annot_3116.json,left_3116.npy
3117,depth_map_3117.npy,right_3117.npy,annot_3117.json,left_3117.npy
3118,depth_map_3118.npy,right_3118.npy,annot_3118.json,left_3118.npy
3119,depth_map_3119.npy,right_3119.npy,annot_3119.json,left_3119.npy
3120,depth_map_3120.npy,right_3120.npy,annot_3120.json,left_3120.npy
3121,depth_map_3121.npy,right_3121.npy,annot_3121.json,left_3121.npy
3122,depth_map_3122.npy,right_3122.npy,annot_3122.json,left_3122.npy
3123,depth_map_3123.npy,right_3123.npy,annot_3123.json,left_3123.npy
3124,depth_map_3124.npy,right_3124.npy,annot_3124.json,left_3124.npy
3125,depth_map_3125.npy,right_3125.npy,annot_3125.json,left_3125.npy
3126,depth_map_3126.npy,right_3126.npy,annot_3126.json,left_3126.npy
3127,depth_map_3127.npy,right_3127.npy,annot_3127.json,left_3127.npy
3128,depth_map_3128.npy,right_3128.npy,annot_3128.json,left_3128.npy
3129,depth_map_3129.npy,right_3129.npy,annot_3129.json,left_3129.npy
3130,depth_map_3130.npy,right_3130.npy,annot_3130.json,left_3130.npy
3131,depth_map_3131.npy,right_3131.npy,annot_3131.json,left_3131.npy
3132,depth_map_3132.npy,right_3132.npy,annot_3132.json,left_3132.npy
3133,depth_map_3133.npy,right_3133.npy,annot_3133.json,left_3133.npy
3134,depth_map_3134.npy,right_3134.npy,annot_3134.json,left_3134.npy
3135,depth_map_3135.npy,right_3135.npy,annot_3135.json,left_3135.npy
3136,depth_map_3136.npy,right_3136.npy,annot_3136.json,left_3136.npy
3137,depth_map_3137.npy,right_3137.npy,annot_3137.json,left_3137.npy
3138,depth_map_3138.npy,right_3138.npy,annot_3138.json,left_3138.npy
3139,depth_map_3139.npy,right_3139.npy,annot_3139.json,left_3139.npy
3140,depth_map_3140.npy,right_3140.npy,annot_3140.json,left_3140.npy
3141,depth_map_3141.npy,right_3141.npy,annot_3141.json,left_3141.npy
3142,depth_map_3142.npy,right_3142.npy,annot_3142.json,left_3142.npy
3143,depth_map_3143.npy,right_3143.npy,annot_3143.json,left_3143.npy
3144,depth_map_3144.npy,right_3144.npy,annot_3144.json,left_3144.npy
3145,depth_map_3145.npy,right_3145.npy,annot_3145.json,left_3145.npy
3146,depth_map_3146.npy,right_3146.npy,annot_3146.json,left_3146.npy
3147,depth_map_3147.npy,right_3147.npy,annot_3147.json,left_3147.npy
3148,depth_map_3148.npy,right_3148.npy,annot_3148.json,left_3148.npy
3149,depth_map_3149.npy,right_3149.npy,annot_3149.json,left_3149.npy
3150,depth_map_3150.npy,right_3150.npy,annot_3150.json,left_3150.npy
3151,depth_map_3151.npy,right_3151.npy,annot_3151.json,left_3151.npy
3152,depth_map_3152.npy,right_3152.npy,annot_3152.json,left_3152.npy
3153,depth_map_3153.npy,right_3153.npy,annot_3153.json,left_3153.npy
